   0.132    0.000    1.000    0.307    0.318    1.381   -0.290
   0.959    1.000    1.000    2.520    1.328   -0.207   -1.211
   0.232    1.000    1.000    0.177    0.176   -0.704    0.824
  -0.328    1.000    1.000   -1.567   -0.050   -1.264    0.276
   0.242    1.000    1.000   -0.417    1.104   -0.162   -0.227
   0.045    0.000    1.000    0.185    0.465    0.706    0.338
  -0.372    1.000    1.000   -0.295   -1.009    0.037    1.519
  -0.610    0.000    1.000   -0.635   -1.312   -1.099   -0.754
  -0.025    1.000    1.000    1.246   -1.332   -0.462   -0.438
  -0.022    1.000    1.000   -0.175   -0.674   -2.283   -0.451
  -0.323    0.000    1.000    1.207   -1.188    1.455   -1.973
   0.161    1.000    1.000    0.264    0.308   -0.218   -1.238
   0.558    1.000    1.000   -0.376    1.610    0.259   -0.403
   1.051    0.000    1.000    1.434    2.771    0.396   -0.999
   0.635    1.000    1.000    0.568    1.073   -0.704    0.002
  -0.242    0.000    1.000   -1.611    0.119    2.299   -0.629
  -0.051    1.000    1.000    0.897   -0.980   -1.675   -0.123
   0.599    1.000    1.000    0.376    1.635    0.837   -0.078
   0.827    1.000    1.000    0.397    1.539    1.435   -0.648
   0.027    0.000    1.000   -0.443    0.509   -0.026   -0.076
   0.831    1.000    1.000    0.560    2.162   -0.516   -0.246
   0.629    1.000    1.000    0.800    1.582   -0.865   -0.301
   0.324    1.000    1.000    1.091   -0.317   -0.714   -1.154
  -0.938    0.000    1.000   -0.854   -2.413   -0.866   -1.170
  -0.039    0.000    1.000   -0.242   -0.071    1.529   -0.793
  -0.091    0.000    1.000    0.060   -0.441   -1.114   -0.713
   0.008    0.000    1.000   -0.162    0.334    0.422    0.567
   0.135    0.000    1.000    0.605    0.205   -0.862   -1.839
   0.342    0.000    1.000   -0.164    1.436    0.096   -1.909
   0.574    0.000    1.000    1.969    1.054   -0.639    1.187
   0.216    1.000    1.000   -0.241    0.543    0.068   -1.060
  -0.097    1.000    1.000   -0.192   -0.453   -0.570   -0.733
   0.768    1.000    1.000    0.794    1.695    0.281   -1.686
   0.329    1.000    1.000   -1.334    1.138   -0.446    1.566
  -0.454    0.000    1.000   -0.243   -0.994   -2.449    0.739
  -0.477    1.000    1.000   -0.563   -1.859    0.438   -1.146
  -0.042    0.000    1.000    0.717   -0.517   -2.612   -0.753
   0.541    0.000    1.000   -0.044    2.695   -0.513   -0.608
  -0.166    0.000    1.000    0.244   -0.927   -0.177    1.202
   0.307    1.000    1.000    1.616   -0.470   -0.929   -0.452
  -0.190    0.000    1.000   -0.131   -0.279   -0.246    0.596
  -0.020    1.000    1.000    0.738   -1.188   -1.505   -0.230
  -0.508    0.000    1.000    0.003   -1.474    0.303   -0.120
  -0.263    1.000    1.000   -0.441   -0.967   -1.112   -0.972
   0.766    1.000    1.000    0.389    1.688   -0.352    0.706
  -0.029    1.000    1.000   -0.659   -0.389   -0.191    0.099
   0.759    1.000    1.000    0.286    1.954    2.440   -1.854
   0.295    0.000    1.000    1.169    0.337   -1.252   -0.229
  -0.200    1.000    1.000   -0.433   -0.352   -0.642    0.318
   0.532    1.000    1.000    0.895    1.160    2.198   -0.914
   0.575    1.000    1.000   -0.421    1.318   -0.477    0.263
   0.012    0.000    1.000   -0.707    0.218    0.265   -0.328
  -0.152    0.000    1.000   -1.063   -0.216   -1.334   -0.463
   0.491    0.000    1.000    2.817    0.024   -0.533    1.339
   0.285    1.000    1.000    0.194    0.561   -0.798    2.282
   0.868    1.000    1.000    0.865    1.859    0.211    0.597
  -0.105    1.000    1.000   -0.399   -0.731   -0.336   -0.014
  -0.139    1.000    1.000   -0.960   -0.574   -0.996   -0.431
  -0.077    0.000    1.000    0.515   -1.264   -0.449    0.614
   0.489    1.000    1.000    0.129    1.023    0.879   -0.020
   0.422    1.000    1.000   -1.131    1.965   -1.963    1.961
  -0.060    0.000    1.000   -0.715    0.251    1.646    1.022
   0.153    1.000    1.000   -1.412    0.540   -0.123    0.333
  -0.213    1.000    1.000   -0.815   -0.202   -0.049   -0.382
  -0.659    0.000    1.000   -0.482   -1.600   -0.391   -0.672
  -0.341    1.000    1.000   -0.263   -0.728    0.241   -1.554
   0.374    0.000    1.000    0.506    1.134    0.285    0.473
  -0.031    1.000    1.000    0.016   -0.110   -0.553   -0.263
   0.101    1.000    1.000   -0.322    0.392    1.280    0.410
  -0.396    0.000    1.000   -1.513    0.262    0.409    1.138
   0.114    0.000    1.000    0.810   -0.070    0.960    1.765
  -0.511    1.000    1.000   -0.324   -1.422   -0.043    1.231
   0.459    0.000    1.000   -0.078    2.213   -0.857   -0.309
  -0.176    1.000    1.000    0.884   -1.700   -0.585    1.200
   0.078    0.000    1.000   -1.028    1.183    0.040    1.033
   0.406    1.000    1.000    1.396    0.598   -0.707    0.947
  -0.392    0.000    1.000   -0.754   -0.515   -0.331   -1.420
   0.750    1.000    1.000    0.702    1.771   -1.255    1.188
  -0.199    0.000    1.000    2.601   -2.027    0.242    0.078
   0.231    0.000    1.000   -0.162    1.064   -0.983   -0.402
   0.132    1.000    1.000   -0.043    0.268    0.686   -1.264
   1.237    1.000    1.000    2.703    1.530   -0.829   -0.009
  -0.678    1.000    1.000   -0.854   -2.119   -1.088    0.411
   0.258    0.000    1.000   -0.093    1.286    0.499   -0.932
   0.222    0.000    1.000   -0.448    1.417    1.373    0.458
  -0.338    0.000    1.000   -1.328    0.098   -1.360   -0.905
   0.713    1.000    1.000    0.790    1.909    1.634    0.019
  -0.825    0.000    1.000    0.489   -2.467   -0.261   -1.289
   0.279    0.000    1.000    0.309    0.587    0.341   -0.148
   0.383    1.000    1.000    1.510    0.154   -1.329   -0.864
   0.273    1.000    1.000   -0.631    0.698    0.272    0.838
  -0.147    0.000    1.000   -0.492   -0.071   -0.643    1.260
  -0.512    0.000    1.000   -1.949   -0.029   -0.039   -0.431
  -0.212    1.000    1.000   -0.876   -0.392   -1.302   -0.280
   0.088    1.000    1.000   -1.065    0.820    0.132   -0.742
  -0.292    1.000    1.000   -0.829   -0.773    1.735    0.223
   0.916    1.000    1.000    0.828    1.880   -0.539   -0.768
  -0.436    0.000    1.000   -0.101   -0.820    1.618   -0.095
   0.010    0.000    1.000    1.795   -1.003   -0.734   -0.117
  -0.115    0.000    1.000    0.199    0.080   -0.034    0.302
   0.395    0.000    1.000    1.457    1.047   -0.466    0.677
   0.628    0.000    1.000    1.966    0.939    1.776   -0.520
  -0.285    0.000    1.000   -1.518    0.541   -0.115    1.966
   0.019    0.000    1.000    0.221   -0.091    1.470   -0.572
   0.064    0.000    1.000    0.302    0.307    0.195    0.045
  -0.035    1.000    1.000   -1.179    0.140    0.091   -0.575
  -0.247    1.000    1.000    0.519   -1.782    0.099    0.600
   0.493    1.000    1.000    0.218    0.567    1.677   -0.261
  -0.311    1.000    1.000   -1.805    0.335   -0.221   -0.519
   0.353    1.000    1.000    1.471    0.103    0.488    0.341
  -0.264    1.000    1.000   -0.523   -0.985    0.964    0.064
  -0.487    0.000    1.000    0.573   -1.346    1.606   -1.340
  -0.162    0.000    1.000   -0.019    0.151    1.005    0.517
  -0.344    1.000    1.000   -0.422   -1.155    0.170   -0.105
   0.409    0.000    1.000    0.476    1.933    0.595   -0.601
  -0.036    1.000    1.000   -1.817    1.116   -0.092   -0.313
   0.752    0.000    1.000    1.278    1.935    0.978    0.421
  -0.044    0.000    1.000    0.327    0.004    0.616    3.153
  -0.329    0.000    1.000   -0.358   -0.111    0.601   -0.578
   0.118    1.000    1.000    0.973   -0.532   -0.899   -0.956
  -0.599    0.000    1.000   -0.895   -0.522    1.455    0.987
   0.541    0.000    1.000    2.188    1.124   -0.126   -1.838
  -0.204    1.000    1.000   -1.658   -0.476   -0.291   -0.057
   0.114    1.000    1.000    0.401   -0.252   -0.518   -1.107
  -0.171    0.000    1.000   -0.585   -0.133    0.301   -0.098
  -0.141    1.000    1.000    0.525   -1.003    0.594   -0.505
  -0.556    1.000    1.000   -0.445   -1.963   -0.585    0.723
   0.179    0.000    1.000   -0.100    1.027   -0.180   -1.885
  -0.045    0.000    1.000    0.132   -0.293   -0.198    1.873
  -0.287    1.000    1.000    0.284   -1.888   -0.255    0.666
  -0.193    0.000    1.000   -2.241    1.051    1.762   -0.120
   0.644    0.000    1.000    2.145    0.664   -0.291    0.606
   0.064    1.000    1.000    0.727   -0.959   -0.291    0.790
   0.097    1.000    1.000    0.372   -0.457   -0.137    0.291
  -0.389    0.000    1.000   -0.693   -0.502   -0.256    0.775
   0.265    0.000    1.000    1.395    0.131    0.107    0.954
  -0.252    0.000    1.000    0.551   -0.760   -1.555   -0.814
   0.294    1.000    1.000    2.306   -0.900   -0.618   -1.974
  -0.472    0.000    1.000   -0.323   -0.567   -1.004   -1.905
  -0.592    1.000    1.000   -2.009   -1.097   -2.017    0.598
  -0.212    1.000    1.000   -0.260   -1.315    0.822   -0.778
  -0.160    0.000    1.000   -0.505   -0.299    0.542    1.151
  -0.061    0.000    1.000    1.265   -0.686    0.080   -1.134
  -0.673    0.000    1.000    0.141   -1.876    0.397    0.299
   0.041    1.000    1.000   -0.539    0.263    0.230   -0.730
   0.225    0.000    1.000    0.965    0.117    0.351   -1.828
  -0.148    0.000    1.000    0.444   -0.350   -0.700   -1.718
  -1.044    1.000    1.000   -1.433   -2.690    0.179    0.205
  -0.106    0.000    1.000   -0.928    1.265   -1.257   -0.127
   0.320    0.000    1.000    1.240    0.826    1.427   -0.232
   0.047    0.000    1.000   -0.468    0.486    1.373    1.687
  -0.606    0.000    1.000   -1.385   -0.735   -0.583   -1.220
  -0.001    1.000    1.000    0.322   -1.230    0.446    2.022
   0.011    1.000    1.000    1.014   -0.944   -0.283   -0.236
   0.481    1.000    1.000    1.357    0.301   -0.860   -2.040
  -0.189    0.000    1.000    0.590   -0.290    0.061    0.368
  -0.329    1.000    1.000   -0.571   -0.374    0.070   -1.435
   0.701    0.000    1.000    1.169    2.564    0.927   -0.781
   0.076    0.000    1.000    1.113    0.135    0.624    2.194
   0.000    0.000    1.000   -0.542    0.726    0.244   -0.899
   0.098    1.000    1.000    1.312   -1.128   -0.120    0.414
  -0.220    1.000    1.000   -0.065   -1.244   -0.602   -0.616
   0.441    1.000    1.000    1.501    0.456   -0.453   -0.593
   0.519    1.000    1.000   -1.440    2.404   -2.344    0.697
   0.752    1.000    1.000    0.993    1.039    0.972    0.821
  -0.211    0.000    1.000   -0.713    0.305   -1.384    0.083
   0.868    1.000    1.000    0.126    2.160    1.400    1.043
  -0.667    0.000    1.000   -0.645   -1.268   -1.667   -0.163
  -0.595    1.000    1.000   -0.646   -1.682   -0.019    0.130
   0.107    1.000    1.000   -0.057    0.061    1.416   -1.890
  -0.202    0.000    1.000   -0.755    0.107    0.891    0.409
  -0.210    0.000    1.000   -0.972    0.092    1.548    0.328
  -0.430    0.000    1.000   -0.665   -0.619    0.065   -0.494
  -0.136    1.000    1.000    0.746   -1.681   -0.279    1.197
  -0.090    1.000    1.000   -1.488    0.475    0.520    0.349
   0.037    1.000    1.000    1.041   -0.755    1.274   -1.157
  -0.355    0.000    1.000   -0.646   -0.626    0.699    0.231
  -0.432    0.000    1.000   -0.350   -0.084   -0.528   -0.308
   0.047    0.000    1.000   -0.490    0.915   -0.786    1.263
   0.545    1.000    1.000    1.359    0.562    0.185   -0.636
   0.281    1.000    1.000    0.046    0.689   -1.675    0.214
   0.294    0.000    1.000    0.430    0.660   -0.560    1.651
   0.653    0.000    1.000    1.945    0.689   -1.034   -1.818
  -0.201    0.000    1.000    1.382   -1.151    0.236   -0.223
  -0.796    0.000    1.000   -1.214   -1.281    2.122   -0.207
   0.306    0.000    1.000    1.369    0.079    0.877    0.918
   0.049    0.000    1.000   -1.145    1.141    0.117   -1.108
  -0.127    1.000    1.000   -0.541   -0.155    1.068    0.062
   0.774    1.000    1.000    1.426    0.534    0.426    0.892
  -0.326    1.000    1.000   -0.615   -0.643    0.016    1.167
   0.224    1.000    1.000    0.162    0.322    1.707    0.813
  -0.026    0.000    1.000   -1.977    1.924    0.215    0.474
  -0.657    1.000    1.000   -1.413   -1.242    0.686    1.869
   0.293    0.000    1.000    0.846    0.599    1.175    0.932
  -0.022    1.000    1.000   -1.047    0.574   -0.308    3.685
   0.182    0.000    1.000   -0.210    1.100    1.125   -0.294
  -0.227    0.000    1.000   -2.269    1.055   -0.925    0.515
   0.093    1.000    1.000   -0.487    0.010    0.604   -0.140
  -0.127    0.000    1.000   -0.361    0.355    0.185    0.981
   0.099    1.000    1.000   -0.291   -0.095    1.623   -0.166
  -0.276    0.000    1.000   -0.690   -0.658    0.916    0.665
   0.230    0.000    1.000    0.098    0.734   -1.104   -1.131
   0.400    1.000    1.000   -0.647    0.929    0.922    0.261
  -0.188    1.000    1.000   -0.104   -0.933    0.272   -0.368
  -0.036    0.000    1.000   -0.598    0.449   -0.710   -0.081
   0.050    1.000    1.000    0.593   -0.329    0.102    1.603
   0.545    0.000    1.000   -0.387    1.688    1.305   -0.717
   0.152    0.000    1.000    0.197    0.585   -1.256    0.987
  -0.322    1.000    1.000   -0.222   -0.857   -0.409   -1.153
  -0.761    1.000    1.000   -1.636   -1.386    1.350    0.158
   0.021    0.000    1.000    0.129    0.033   -0.575   -0.295
  -0.298    0.000    1.000   -1.705    1.165    1.208   -1.213
  -0.166    1.000    1.000   -1.063   -0.536    0.842    0.888
   0.475    1.000    1.000    0.392    1.403    0.650    0.572
   0.009    0.000    1.000    0.294   -0.446   -0.914   -0.042
   0.341    0.000    1.000   -0.886    1.713   -0.940    0.177
  -0.117    0.000    1.000   -0.202   -0.117   -0.132   -0.043
   0.560    1.000    1.000    0.810    0.628   -0.654    0.346
   0.780    1.000    1.000    1.683    1.123   -1.004    1.408
  -0.601    1.000    1.000   -1.730   -0.544   -1.591    0.943
  -0.304    0.000    1.000    0.529   -1.215    0.241    0.359
   0.151    0.000    1.000    0.721   -0.295    1.260    0.180
   0.118    1.000    1.000    0.299   -0.140    0.981   -0.079
   0.011    1.000    1.000   -0.487   -0.076   -1.951    0.755
  -0.882    1.000    1.000   -1.269   -1.811   -0.062   -0.960
   0.170    1.000    1.000   -2.049    1.527   -0.175   -0.529
   0.201    0.000    1.000    0.212    0.281   -0.486    3.127
   0.538    0.000    1.000    2.504    0.993   -0.715    0.001
  -0.239    1.000    1.000    0.536   -1.279   -0.858   -0.444
  -0.431    0.000    1.000    0.198   -1.258   -1.263    0.846
  -0.074    1.000    1.000   -0.859   -0.369   -1.205    0.537
   0.426    1.000    1.000    0.397    0.385    0.512   -0.044
  -0.594    0.000    1.000   -0.493   -1.355    0.047   -0.023
   0.291    1.000    1.000   -0.454    1.222    0.490    2.864
   0.259    0.000    1.000   -0.787    1.177    1.064   -1.143
  -0.755    0.000    1.000   -1.133   -1.668   -0.094   -0.535
   0.060    0.000    1.000    0.449    0.117    1.599    0.454
  -0.083    1.000    1.000   -0.013   -0.976   -1.236    1.429
  -0.551    0.000    1.000   -1.891   -0.311    1.726    0.376
  -0.040    1.000    1.000   -0.154   -0.095    0.469   -0.325
   0.299    1.000    1.000    1.788   -0.595    1.111   -0.244
   0.350    1.000    1.000    2.202   -1.243    1.412   -0.430
  -0.138    1.000    1.000   -0.734   -0.452    0.359   -1.837
  -0.371    1.000    1.000   -0.936   -1.085   -0.767    2.391
  -0.006    1.000    1.000   -0.485    0.362   -0.118    1.234
   0.318    1.000    1.000    0.876    0.117    1.343   -0.223
   0.217    1.000    1.000    0.160    0.521   -0.230    1.386
   0.345    0.000    1.000   -0.192    1.143   -0.844    0.517
   0.167    1.000    1.000    0.763    0.290   -0.915    0.276
   0.158    0.000    1.000   -0.395    0.761    0.398   -2.279
  -0.701    0.000    1.000   -0.535   -1.577   -0.091    0.114
  -0.380    0.000    1.000   -0.134   -0.836   -0.758    0.872
  -0.161    1.000    1.000   -0.783   -0.159    1.471   -0.491
  -0.214    1.000    1.000    0.945   -0.890    1.034   -1.358
  -1.048    1.000    1.000   -1.138   -2.713   -0.756   -0.972
   0.434    1.000    1.000   -1.029    1.184   -0.124    0.076
  -0.533    1.000    1.000   -0.379   -1.507   -0.817   -0.141
   0.253    0.000    1.000    0.619    0.329    1.006   -0.035
  -0.117    1.000    1.000   -1.288    0.184   -0.550    0.367
   0.006    0.000    1.000    1.282   -0.491    0.420   -0.666
  -0.124    1.000    1.000    0.587   -1.336   -2.244   -1.580
   0.222    0.000    1.000   -0.003    1.157   -1.973   -1.397
   0.182    1.000    1.000    0.939   -0.266    0.084   -3.603
   0.293    0.000    1.000    0.911    0.736    0.643   -0.524
   0.635    1.000    1.000    0.883    0.893    1.406    0.146
   0.142    1.000    1.000    0.648   -0.080    0.852   -1.046
   1.015    1.000    1.000    2.225    1.272   -0.117   -0.092
  -0.682    1.000    1.000   -2.340   -0.696    0.047    1.139
  -0.267    0.000    1.000    0.799   -0.983    1.629   -0.642
   0.159    1.000    1.000    0.537   -0.422    0.220    0.895
  -0.825    1.000    1.000   -1.619   -2.080    2.088    0.326
  -0.016    1.000    1.000    0.485   -0.903    1.227    0.955
  -0.231    0.000    1.000    1.038   -0.977   -0.450   -1.158
   0.091    0.000    1.000    1.124   -0.237    0.386   -1.299
  -0.087    1.000    1.000   -1.395    0.624    0.947    0.987
  -0.690    0.000    1.000   -0.614   -1.493    0.496   -0.025
   0.227    1.000    1.000    0.496   -0.183   -1.059   -0.340
   0.149    0.000    1.000   -0.669    0.936   -1.228   -1.279
  -0.089    1.000    1.000   -0.326   -0.756   -0.284    0.474
  -0.109    1.000    1.000    0.839   -0.879   -2.002    1.670
  -0.609    0.000    1.000    0.033   -1.614    0.174   -1.614
   0.038    1.000    1.000    0.344   -0.616    0.785    1.840
   0.015    1.000    1.000   -0.613   -0.058    0.593    0.217
   0.185    1.000    1.000    0.534   -0.134    0.805    0.982
  -0.022    0.000    1.000   -0.195    0.094    0.085    1.408
  -0.313    0.000    1.000    0.030   -0.651   -0.423   -2.098
  -0.040    1.000    1.000   -1.252   -0.034    0.897   -1.973
   0.878    1.000    1.000    0.950    1.796    0.374   -0.195
   0.291    1.000    1.000    0.149    0.118   -0.388    0.496
   0.149    1.000    1.000   -0.558    0.535   -0.923   -0.425
   0.113    0.000    1.000   -0.444    0.639    2.021    1.094
  -0.060    1.000    1.000    0.577   -1.092   -0.237   -1.164
  -0.511    0.000    1.000   -0.874   -0.997    1.497    0.760
   0.064    1.000    1.000    0.970   -0.564   -0.040   -0.334
  -1.226    0.000    1.000   -3.114   -1.692   -0.687   -0.951
   0.275    0.000    1.000   -0.191    1.755   -0.959   -0.065
   0.429    1.000    1.000    0.983    0.522    1.438    0.333
  -0.008    1.000    1.000    0.168   -0.556    0.291    0.732
  -0.199    1.000    1.000   -0.190   -0.291   -1.503    0.381
   0.870    1.000    1.000    1.061    1.642   -1.241    1.604
   0.374    0.000    1.000    2.254    0.151    0.414   -1.019
   0.023    1.000    1.000    0.641   -0.765    1.127   -0.502
  -0.829    0.000    1.000   -0.866   -1.685   -0.531    1.139
  -0.099    0.000    1.000   -0.478    0.646    0.949   -2.085
  -0.149    1.000    1.000   -0.961    0.368    0.753   -0.500
  -0.419    0.000    1.000   -0.334   -0.834    1.308   -0.846
   0.169    1.000    1.000   -0.307    0.352    0.538    0.029
   0.516    1.000    1.000   -0.313    1.626   -0.219    0.270
  -0.005    1.000    1.000   -1.630    0.721   -1.962   -0.924
   0.186    0.000    1.000    0.613    0.573    0.147    0.619
   0.413    1.000    1.000    0.063    1.265    0.461   -0.537
   0.687    1.000    1.000    0.497    1.609    0.058    0.600
   0.030    0.000    1.000   -0.959    0.854    0.639   -0.810
   0.195    0.000    1.000    0.164    0.563   -0.405   -0.219
  -0.441    0.000    1.000    0.643   -1.602    1.186    0.067
  -0.611    0.000    1.000   -1.175   -1.389   -0.964    0.671
   0.466    0.000    1.000    0.596    1.723    0.377    0.521
  -0.005    1.000    1.000   -0.366   -0.018   -1.292    0.630
  -0.836    0.000    1.000   -2.188   -0.817    0.659    0.008
  -0.203    1.000    1.000   -0.506   -0.148    1.481   -1.311
  -0.331    0.000    1.000   -0.361   -0.652    1.289    0.895
  -0.326    1.000    1.000   -1.383   -0.692   -0.015    1.198
   0.428    1.000    1.000    0.399    0.876   -0.287    0.323
  -0.086    0.000    1.000   -0.492    0.240    0.295    2.081
   0.327    0.000    1.000    2.121   -0.720   -0.396    0.643
   0.043    1.000    1.000   -0.868    0.620   -1.223   -0.302
  -0.040    0.000    1.000   -0.520    0.911   -1.301    1.241
  -0.135    1.000    1.000   -1.933    0.700   -1.100   -1.357
   0.025    1.000    1.000   -0.301    0.137    1.358   -0.535
  -0.010    1.000    1.000   -0.674   -0.543    0.426   -0.813
  -0.479    0.000    1.000   -2.156    0.266   -0.713   -0.607
   0.303    1.000    1.000   -0.572    0.889    0.229   -0.466
   0.566    1.000    1.000   -0.804    1.793    0.247   -1.218
  -0.525    1.000    1.000    0.150   -1.735   -0.465    2.039
   0.409    1.000    1.000    0.307    0.278   -0.613    0.097
   1.169    1.000    1.000    3.386    1.463   -0.591   -0.414
  -0.285    0.000    1.000    0.403   -0.778   -1.585   -1.126
   0.270    1.000    1.000    0.980    0.164   -3.174    1.008
   0.674    1.000    1.000    0.705    1.668   -0.169   -2.410
   0.285    0.000    1.000    0.321    0.914   -1.313    1.501
  -0.465    1.000    1.000   -1.148   -0.552   -0.850   -0.631
   0.797    1.000    1.000    0.836    0.939    2.307   -1.278
   0.272    0.000    1.000   -0.364    0.971    0.972   -0.492
   0.826    1.000    1.000    1.858    0.657    0.122   -1.281
   0.498    1.000    1.000    0.858    0.575   -0.175   -0.157
   0.840    0.000    1.000    1.651    1.497    0.129    0.379
  -0.165    1.000    1.000    0.878   -1.914   -0.575    0.000
  -0.623    1.000    1.000   -0.855   -1.378    0.298   -0.052
  -0.330    0.000    1.000   -0.318   -1.098   -0.241   -0.115
   0.025    1.000    1.000   -0.576    0.083   -0.656    0.176
  -0.570    1.000    1.000   -0.544   -1.493    0.918    0.620
  -0.126    0.000    1.000   -1.043    0.315   -1.908   -1.363
  -0.178    1.000    1.000    0.526   -1.548    0.050   -0.024
   0.008    0.000    1.000   -1.257    0.951   -0.768   -0.654
   0.052    0.000    1.000    0.737   -0.175   -1.331   -1.469
   0.169    1.000    1.000    0.622   -0.627    1.249   -0.107
  -0.287    1.000    1.000    0.513   -1.919    0.102   -0.818
  -0.336    0.000    1.000    1.222   -1.628    1.307   -0.393
   0.548    1.000    1.000    0.298    1.245   -0.293    0.610
   0.982    1.000    1.000    1.181    2.361    0.288   -0.230
  -0.091    1.000    1.000   -0.176   -0.120   -0.787   -0.984
  -0.457    0.000    1.000   -1.640    0.046    0.277    0.586
   0.827    1.000    1.000    1.612    1.064    0.000   -1.353
   0.163    0.000    1.000   -0.833    1.228    0.731   -0.141
  -0.053    0.000    1.000   -0.632    0.373    1.581   -1.486
  -0.443    1.000    1.000   -0.687   -0.826   -0.412   -0.398
   0.094    0.000    1.000    0.767   -0.391    0.941    0.906
  -0.097    1.000    1.000   -0.445   -0.822    0.727   -2.443
  -0.398    1.000    1.000   -2.158   -0.882   -0.377   -0.797
   0.557    1.000    1.000   -0.448    1.734   -0.552   -1.398
   0.148    1.000    1.000   -0.264   -0.062   -0.523    0.263
  -0.411    1.000    1.000    0.429   -2.405   -0.868    1.293
  -0.250    1.000    1.000   -0.056   -1.081   -0.348    0.745
   0.160    1.000    1.000   -0.034    0.106   -2.397    1.297
  -0.005    0.000    1.000    0.418    0.177    1.405    0.622
  -0.067    0.000    1.000    1.376   -0.971    1.806   -1.869
   1.105    1.000    1.000    3.569    1.423   -1.268   -0.900
  -0.299    0.000    1.000   -1.007   -0.173   -0.986   -0.617
  -0.109    1.000    1.000    0.834   -0.731   -0.071    0.208
  -0.788    0.000    1.000   -1.007   -1.204    0.686   -1.546
  -0.400    0.000    1.000   -1.464   -0.107    0.899    0.186
  -0.387    1.000    1.000    1.059   -2.308   -2.702   -0.574
  -0.241    1.000    1.000   -0.417   -1.013   -0.543   -0.186
  -0.207    1.000    1.000   -1.288    0.079    0.782    0.646
   0.205    0.000    1.000    1.567   -0.462   -0.289   -0.912
   0.421    1.000    1.000    0.496    1.286   -1.108    0.388
   0.139    1.000    1.000   -0.066    0.290   -0.045   -0.556
   0.182    0.000    1.000    1.437   -0.336   -0.765    0.354
  -0.406    1.000    1.000   -0.355   -1.293    0.078   -0.280
   0.075    1.000    1.000   -0.596    0.117    1.467    0.580
  -0.029    1.000    1.000    0.745   -0.636   -0.433    1.036
  -0.045    1.000    1.000   -0.586    0.086    0.481   -0.399
   0.163    1.000    1.000   -0.418    0.490   -0.699   -0.626
  -0.115    1.000    1.000    1.397   -1.419    1.525   -0.984
   0.100    0.000    1.000    0.793    0.293    2.020   -1.079
   0.523    0.000    1.000    0.568    1.479    0.368    0.429
  -0.550    1.000    1.000   -1.668   -1.351    0.025   -0.970
  -0.173    0.000    1.000    0.539   -0.538   -0.410   -0.587
  -0.120    0.000    1.000   -1.285    1.071   -0.627    0.681
   0.017    1.000    1.000    0.649   -0.598    0.421    1.921
  -0.133    0.000    1.000   -0.472    0.582    0.340    0.217
  -0.485    0.000    1.000   -1.241   -0.313   -0.281    0.352
   0.916    1.000    1.000    2.378    0.658   -1.510    1.095
  -0.530    0.000    1.000   -0.491   -1.082   -0.805   -1.011
   0.192    1.000    1.000   -0.361    0.012   -0.907    2.149
  -0.469    1.000    1.000   -0.177   -1.729   -0.419   -0.407
  -0.342    1.000    1.000    0.713   -1.742   -1.756    0.158
   0.472    1.000    1.000    1.289    0.192    0.796    0.606
  -0.523    1.000    1.000   -0.651   -1.414    0.463    1.590
   0.086    1.000    1.000    1.397   -1.350    0.463    1.006
   0.542    1.000    1.000    1.924   -0.325    0.069   -0.729
   0.341    1.000    1.000    0.196    0.500   -1.824    0.219
   0.296    1.000    1.000    0.680    0.491   -0.492   -1.827
  -0.028    1.000    1.000   -0.318   -0.172   -0.065    0.165
  -0.001    1.000    1.000    0.566   -0.997    1.705   -1.358
   1.036    1.000    1.000    2.018    1.480    1.955   -1.355
   0.252    0.000    1.000   -0.534    1.552    0.291    1.338
   0.232    1.000    1.000    0.587   -0.374    0.371   -0.977
   0.565    1.000    1.000    0.324    1.443    0.502   -0.153
  -0.427    0.000    1.000    0.491   -1.099    1.022    0.928
  -0.260    1.000    1.000   -1.649    0.173   -0.362   -0.058
  -0.289    1.000    1.000   -1.121   -0.322    0.751   -1.079
   0.057    1.000    1.000    1.517   -1.189   -0.883    0.287
   0.545    0.000    1.000    0.459    1.407   -0.616    0.712
  -0.013    1.000    1.000   -1.326    0.697    3.140    0.372
   0.132    1.000    1.000   -1.095    0.890    0.994    0.826
  -0.476    1.000    1.000   -0.235   -1.750    0.166   -2.312
   0.081    0.000    1.000    0.558   -0.298   -1.760   -0.009
   0.662    0.000    1.000    0.093    2.184    0.383    0.936
  -0.212    0.000    1.000   -0.593    0.400   -0.685    1.124
   0.493    1.000    1.000    0.550    0.889    1.184   -0.119
  -0.547    1.000    1.000    0.249   -2.015    0.043    1.792
  -0.194    1.000    1.000   -1.088   -0.064    0.129    1.106
   0.896    1.000    1.000    1.084    1.591    1.333   -0.531
  -0.423    0.000    1.000   -0.526   -0.819   -0.180   -1.274
   0.524    1.000    1.000    0.581    1.252    2.119    1.912
  -0.100    1.000    1.000   -0.102   -0.393    0.489    0.455
   0.383    1.000    1.000    0.680    0.312   -2.054    0.327
   0.178    1.000    1.000    0.187    0.175    0.546    1.224
  -0.612    1.000    1.000   -1.870   -0.855    0.223   -1.703
  -0.094    1.000    1.000    0.408   -0.416   -0.252   -0.177
  -0.163    0.000    1.000    1.415   -0.924   -0.686   -1.459
  -0.510    1.000    1.000   -1.738   -0.442    0.490    0.497
